verb_frac,noise,ratio,seed,n_msg_nonzero,succ_trunc,succ_generic,succ_rolecond,succ_oracle,bin_trunc,bin_generic,bin_rolecond,bin_oracle,actual_ratio_generic,actual_ratio_rolecond,actual_ratio_trunc,rc_minus_gen_mean,auc_rolematch,auc_salience
0.4,high,0.5,33,395,0.5224947218468671,0.6284101139261142,0.6121631905265815,0.9844098726978653,0.1569620253164557,0.22531645569620254,0.21012658227848102,0.9417721518987342,0.4872616254587018,0.4883595018949648,0.48753233471695845,-0.016246923399532626,0.608387638889963,0.6224188585815604
0.4,high,0.7,33,395,0.6955063651099109,0.8367483348172987,0.7899100936785602,0.9980817840993749,0.31139240506329113,0.5443037974683544,0.43037974683544306,0.9949367088607595,0.6823678036455514,0.6827588281296998,0.6833754436623954,-0.04683824113873848,0.608387638889963,0.6224188585815604
0.4,high,0.3,44,386,0.3214712383693154,0.386703348008967,0.4123633745356266,0.8298970762750228,0.03626943005181347,0.07772020725388601,0.08031088082901554,0.5492227979274611,0.29087579087579085,0.29108770017860924,0.28943783489238034,0.02566002652665961,0.608387638889963,0.6224188585815604
0.4,high,0.5,44,386,0.5140367720150225,0.639977726597321,0.6153066514869825,0.9799545663413158,0.12176165803108809,0.24611398963730569,0.20207253886010362,0.9300518134715026,0.48767898767898765,0.4886477159204432,0.4874065328610783,-0.024671075110338513,0.608387638889963,0.6224188585815604
0.4,high,0.7,44,386,0.7073307042367367,0.8358472439848178,0.7884586930196861,0.9984593252310117,0.29533678756476683,0.5414507772020726,0.42487046632124353,0.9922279792746114,0.6831350467714105,0.6836799564072291,0.6836799564072291,-0.047388550965131726,0.608387638889963,0.6224188585815604
0.4,high,0.3,55,395,0.29148356586219787,0.35637612405597946,0.39512354568265184,0.8133438653378497,0.05569620253164557,0.05822784810126582,0.07088607594936709,0.5240506329113924,0.2904398617236858,0.2907378710215759,0.29042496125879125,0.03874742162667239,0.608387638889963,0.6224188585815604
0.4,high,0.5,55,395,0.4874848459744733,0.583785102851817,0.6224519464957494,0.9728302311546541,0.10886075949367088,0.18227848101265823,0.22025316455696203,0.9164556962025316,0.4883031350578138,0.48825843366313026,0.4887054476099654,0.0386668436439324,0.608387638889963,0.6224188585815604
0.4,high,0.7,55,395,0.6812448286877321,0.7921334045736701,0.7938650695733676,0.9992336350264652,0.28607594936708863,0.4835443037974684,0.4506329113924051,0.9974683544303797,0.6827691023959948,0.6833502205268804,0.6824561926332101,0.0017316649996974456,0.608387638889963,0.6224188585815604
0.4,high,0.3,66,391,0.30029205943966064,0.36384597271376323,0.3840455485287264,0.8328228592532853,0.030690537084398978,0.07161125319693094,0.07161125319693094,0.5524296675191815,0.2902176519966423,0.2902776112243674,0.2901277131550546,0.020199575814963185,0.608387638889963,0.6224188585815604
0.4,high,0.5,66,391,0.5072572866049807,0.6078177856317443,0.5942040387997662,0.981515500381437,0.13043478260869565,0.21483375959079284,0.18925831202046037,0.9335038363171355,0.4885927569252908,0.48853279769756563,0.48820302194507736,-0.013613746831978095,0.608387638889963,0.6224188585815604
