W_s,idle_pmass,P_tokens,q_survival,reuse_frac_f,match_len_m,alpha_waste,hit_rate_h,breakeven_hmin,net_value_tok,pays_off
30.0,0.08,64,0.99,0.73384,46.966,1.0,0.5,0.68134,-17.034,0
30.0,0.08,64,0.99,0.73384,46.966,1.0,0.7,0.68134,1.752,1
30.0,0.08,64,0.99,0.73384,46.966,1.0,0.9,0.68134,20.539,1
30.0,0.08,256,0.8,0.01563,4.0,0.0,0.1,0.0,0.4,1
30.0,0.08,256,0.8,0.01563,4.0,0.0,0.3,0.0,1.2,1
30.0,0.08,256,0.8,0.01563,4.0,0.0,0.5,0.0,2.0,1
30.0,0.08,256,0.8,0.01563,4.0,0.0,0.7,0.0,2.8,1
30.0,0.08,256,0.8,0.01563,4.0,0.0,0.9,0.0,3.6,1
30.0,0.08,256,0.8,0.01563,4.0,0.1,0.1,5.81818,-25.16,0
30.0,0.08,256,0.8,0.01563,4.0,0.1,0.3,5.81818,-24.28,0
30.0,0.08,256,0.8,0.01563,4.0,0.1,0.5,5.81818,-23.4,0
30.0,0.08,256,0.8,0.01563,4.0,0.1,0.7,5.81818,-22.52,0
30.0,0.08,256,0.8,0.01563,4.0,0.1,0.9,5.81818,-21.64,0
30.0,0.08,256,0.8,0.01563,4.0,0.25,0.1,12.8,-63.5,0
30.0,0.08,256,0.8,0.01563,4.0,0.25,0.3,12.8,-62.5,0
30.0,0.08,256,0.8,0.01563,4.0,0.25,0.5,12.8,-61.5,0
30.0,0.08,256,0.8,0.01563,4.0,0.25,0.7,12.8,-60.5,0
30.0,0.08,256,0.8,0.01563,4.0,0.25,0.9,12.8,-59.5,0
30.0,0.08,256,0.8,0.01563,4.0,0.5,0.1,21.33333,-127.4,0
30.0,0.08,256,0.8,0.01563,4.0,0.5,0.3,21.33333,-126.2,0
30.0,0.08,256,0.8,0.01563,4.0,0.5,0.5,21.33333,-125.0,0
30.0,0.08,256,0.8,0.01563,4.0,0.5,0.7,21.33333,-123.8,0
30.0,0.08,256,0.8,0.01563,4.0,0.5,0.9,21.33333,-122.6,0
30.0,0.08,256,0.8,0.01563,4.0,1.0,0.1,32.0,-255.2,0
30.0,0.08,256,0.8,0.01563,4.0,1.0,0.3,32.0,-253.6,0
30.0,0.08,256,0.8,0.01563,4.0,1.0,0.5,32.0,-252.0,0
30.0,0.08,256,0.8,0.01563,4.0,1.0,0.7,32.0,-250.4,0
30.0,0.08,256,0.8,0.01563,4.0,1.0,0.9,32.0,-248.8,0
30.0,0.08,256,0.9,0.03516,9.0,0.0,0.1,0.0,0.9,1
30.0,0.08,256,0.9,0.03516,9.0,0.0,0.3,0.0,2.7,1
30.0,0.08,256,0.9,0.03516,9.0,0.0,0.5,0.0,4.5,1
30.0,0.08,256,0.9,0.03516,9.0,0.0,0.7,0.0,6.3,1
30.0,0.08,256,0.9,0.03516,9.0,0.0,0.9,0.0,8.1,1
30.0,0.08,256,0.9,0.03516,9.0,0.1,0.1,2.58586,-24.61,0
30.0,0.08,256,0.9,0.03516,9.0,0.1,0.3,2.58586,-22.63,0
30.0,0.08,256,0.9,0.03516,9.0,0.1,0.5,2.58586,-20.65,0
30.0,0.08,256,0.9,0.03516,9.0,0.1,0.7,2.58586,-18.67,0
30.0,0.08,256,0.9,0.03516,9.0,0.1,0.9,2.58586,-16.69,0
30.0,0.08,256,0.9,0.03516,9.0,0.25,0.1,5.68889,-62.875,0
30.0,0.08,256,0.9,0.03516,9.0,0.25,0.3,5.68889,-60.625,0
30.0,0.08,256,0.9,0.03516,9.0,0.25,0.5,5.68889,-58.375,0
30.0,0.08,256,0.9,0.03516,9.0,0.25,0.7,5.68889,-56.125,0
30.0,0.08,256,0.9,0.03516,9.0,0.25,0.9,5.68889,-53.875,0
30.0,0.08,256,0.9,0.03516,9.0,0.5,0.1,9.48148,-126.65,0
30.0,0.08,256,0.9,0.03516,9.0,0.5,0.3,9.48148,-123.95,0
30.0,0.08,256,0.9,0.03516,9.0,0.5,0.5,9.48148,-121.25,0
30.0,0.08,256,0.9,0.03516,9.0,0.5,0.7,9.48148,-118.55,0
30.0,0.08,256,0.9,0.03516,9.0,0.5,0.9,9.48148,-115.85,0
30.0,0.08,256,0.9,0.03516,9.0,1.0,0.1,14.22222,-254.2,0
30.0,0.08,256,0.9,0.03516,9.0,1.0,0.3,14.22222,-250.6,0
30.0,0.08,256,0.9,0.03516,9.0,1.0,0.5,14.22222,-247.0,0
30.0,0.08,256,0.9,0.03516,9.0,1.0,0.7,14.22222,-243.4,0
30.0,0.08,256,0.9,0.03516,9.0,1.0,0.9,14.22222,-239.8,0
30.0,0.08,256,0.95,0.07422,19.0,0.0,0.1,0.0,1.9,1
30.0,0.08,256,0.95,0.07422,19.0,0.0,0.3,0.0,5.7,1
30.0,0.08,256,0.95,0.07422,19.0,0.0,0.5,0.0,9.5,1
30.0,0.08,256,0.95,0.07422,19.0,0.0,0.7,0.0,13.3,1
30.0,0.08,256,0.95,0.07422,19.0,0.0,0.9,0.0,17.1,1
30.0,0.08,256,0.95,0.07422,19.0,0.1,0.1,1.22488,-23.51,0
30.0,0.08,256,0.95,0.07422,19.0,0.1,0.3,1.22488,-19.33,0
30.0,0.08,256,0.95,0.07422,19.0,0.1,0.5,1.22488,-15.15,0
30.0,0.08,256,0.95,0.07422,19.0,0.1,0.7,1.22488,-10.97,0
30.0,0.08,256,0.95,0.07422,19.0,0.1,0.9,1.22488,-6.79,0
30.0,0.08,256,0.95,0.07422,19.0,0.25,0.1,2.69474,-61.625,0
30.0,0.08,256,0.95,0.07422,19.0,0.25,0.3,2.69474,-56.875,0
30.0,0.08,256,0.95,0.07422,19.0,0.25,0.5,2.69474,-52.125,0
30.0,0.08,256,0.95,0.07422,19.0,0.25,0.7,2.69474,-47.375,0
30.0,0.08,256,0.95,0.07422,19.0,0.25,0.9,2.69474,-42.625,0
30.0,0.08,256,0.95,0.07422,19.0,0.5,0.1,4.49124,-125.15,0
30.0,0.08,256,0.95,0.07422,19.0,0.5,0.3,4.49124,-119.45,0
30.0,0.08,256,0.95,0.07422,19.0,0.5,0.5,4.49124,-113.75,0
30.0,0.08,256,0.95,0.07422,19.0,0.5,0.7,4.49124,-108.05,0
30.0,0.08,256,0.95,0.07422,19.0,0.5,0.9,4.49124,-102.35,0
30.0,0.08,256,0.95,0.07422,19.0,1.0,0.1,6.73686,-252.2,0
30.0,0.08,256,0.95,0.07422,19.0,1.0,0.3,6.73686,-244.6,0
30.0,0.08,256,0.95,0.07422,19.0,1.0,0.5,6.73686,-237.0,0
30.0,0.08,256,0.95,0.07422,19.0,1.0,0.7,6.73686,-229.4,0
30.0,0.08,256,0.95,0.07422,19.0,1.0,0.9,6.73686,-221.8,0
30.0,0.08,256,0.99,0.35721,91.445,0.0,0.1,0.0,9.144,1
30.0,0.08,256,0.99,0.35721,91.445,0.0,0.3,0.0,27.433,1
30.0,0.08,256,0.99,0.35721,91.445,0.0,0.5,0.0,45.722,1
30.0,0.08,256,0.99,0.35721,91.445,0.0,0.7,0.0,64.011,1
30.0,0.08,256,0.99,0.35721,91.445,0.0,0.9,0.0,82.3,1
30.0,0.08,256,0.99,0.35721,91.445,0.1,0.1,0.2545,-15.541,0
30.0,0.08,256,0.99,0.35721,91.445,0.1,0.3,0.2545,4.577,1
30.0,0.08,256,0.99,0.35721,91.445,0.1,0.5,0.2545,24.695,1
30.0,0.08,256,0.99,0.35721,91.445,0.1,0.7,0.2545,44.813,1
30.0,0.08,256,0.99,0.35721,91.445,0.1,0.9,0.2545,64.93,1
30.0,0.08,256,0.99,0.35721,91.445,0.25,0.1,0.5599,-52.569,0
30.0,0.08,256,0.99,0.35721,91.445,0.25,0.3,0.5599,-29.708,0
30.0,0.08,256,0.99,0.35721,91.445,0.25,0.5,0.5599,-6.847,0
30.0,0.08,256,0.99,0.35721,91.445,0.25,0.7,0.5599,16.014,1
30.0,0.08,256,0.99,0.35721,91.445,0.25,0.9,0.5599,38.875,1
30.0,0.08,256,0.99,0.35721,91.445,0.5,0.1,0.93317,-114.283,0
30.0,0.08,256,0.99,0.35721,91.445,0.5,0.3,0.93317,-86.85,0
30.0,0.08,256,0.99,0.35721,91.445,0.5,0.5,0.93317,-59.416,0
30.0,0.08,256,0.99,0.35721,91.445,0.5,0.7,0.93317,-31.983,0
30.0,0.08,256,0.99,0.35721,91.445,0.5,0.9,0.93317,-4.549,0
30.0,0.08,256,0.99,0.35721,91.445,1.0,0.1,1.39975,-237.711,0
30.0,0.08,256,0.99,0.35721,91.445,1.0,0.3,1.39975,-201.133,0
30.0,0.08,256,0.99,0.35721,91.445,1.0,0.5,1.39975,-164.555,0
30.0,0.08,256,0.99,0.35721,91.445,1.0,0.7,1.39975,-127.977,0
30.0,0.08,256,0.99,0.35721,91.445,1.0,0.9,1.39975,-91.399,0
30.0,0.08,1024,0.8,0.00391,4.0,0.0,0.1,0.0,0.4,1
30.0,0.08,1024,0.8,0.00391,4.0,0.0,0.3,0.0,1.2,1
30.0,0.08,1024,0.8,0.00391,4.0,0.0,0.5,0.0,2.0,1
30.0,0.08,1024,0.8,0.00391,4.0,0.0,0.7,0.0,2.8,1
30.0,0.08,1024,0.8,0.00391,4.0,0.0,0.9,0.0,3.6,1
30.0,0.08,1024,0.8,0.00391,4.0,0.1,0.1,23.27273,-101.96,0
30.0,0.08,1024,0.8,0.00391,4.0,0.1,0.3,23.27273,-101.08,0
30.0,0.08,1024,0.8,0.00391,4.0,0.1,0.5,23.27273,-100.2,0
30.0,0.08,1024,0.8,0.00391,4.0,0.1,0.7,23.27273,-99.32,0
30.0,0.08,1024,0.8,0.00391,4.0,0.1,0.9,23.27273,-98.44,0
30.0,0.08,1024,0.8,0.00391,4.0,0.25,0.1,51.2,-255.5,0
30.0,0.08,1024,0.8,0.00391,4.0,0.25,0.3,51.2,-254.5,0
30.0,0.08,1024,0.8,0.00391,4.0,0.25,0.5,51.2,-253.5,0
30.0,0.08,1024,0.8,0.00391,4.0,0.25,0.7,51.2,-252.5,0
30.0,0.08,1024,0.8,0.00391,4.0,0.25,0.9,51.2,-251.5,0
30.0,0.08,1024,0.8,0.00391,4.0,0.5,0.1,85.33333,-511.4,0
30.0,0.08,1024,0.8,0.00391,4.0,0.5,0.3,85.33333,-510.2,0
30.0,0.08,1024,0.8,0.00391,4.0,0.5,0.5,85.33333,-509.0,0
30.0,0.08,1024,0.8,0.00391,4.0,0.5,0.7,85.33333,-507.8,0
30.0,0.08,1024,0.8,0.00391,4.0,0.5,0.9,85.33333,-506.6,0
30.0,0.08,1024,0.8,0.00391,4.0,1.0,0.1,128.0,-1023.2,0
30.0,0.08,1024,0.8,0.00391,4.0,1.0,0.3,128.0,-1021.6,0
30.0,0.08,1024,0.8,0.00391,4.0,1.0,0.5,128.0,-1020.0,0
30.0,0.08,1024,0.8,0.00391,4.0,1.0,0.7,128.0,-1018.4,0
30.0,0.08,1024,0.8,0.00391,4.0,1.0,0.9,128.0,-1016.8,0
30.0,0.08,1024,0.9,0.00879,9.0,0.0,0.1,0.0,0.9,1
30.0,0.08,1024,0.9,0.00879,9.0,0.0,0.3,0.0,2.7,1
30.0,0.08,1024,0.9,0.00879,9.0,0.0,0.5,0.0,4.5,1
30.0,0.08,1024,0.9,0.00879,9.0,0.0,0.7,0.0,6.3,1
30.0,0.08,1024,0.9,0.00879,9.0,0.0,0.9,0.0,8.1,1
30.0,0.08,1024,0.9,0.00879,9.0,0.1,0.1,10.34343,-101.41,0
30.0,0.08,1024,0.9,0.00879,9.0,0.1,0.3,10.34343,-99.43,0
30.0,0.08,1024,0.9,0.00879,9.0,0.1,0.5,10.34343,-97.45,0
30.0,0.08,1024,0.9,0.00879,9.0,0.1,0.7,10.34343,-95.47,0
30.0,0.08,1024,0.9,0.00879,9.0,0.1,0.9,10.34343,-93.49,0
30.0,0.08,1024,0.9,0.00879,9.0,0.25,0.1,22.75556,-254.875,0
30.0,0.08,1024,0.9,0.00879,9.0,0.25,0.3,22.75556,-252.625,0
30.0,0.08,1024,0.9,0.00879,9.0,0.25,0.5,22.75556,-250.375,0
30.0,0.08,1024,0.9,0.00879,9.0,0.25,0.7,22.75556,-248.125,0
30.0,0.08,1024,0.9,0.00879,9.0,0.25,0.9,22.75556,-245.875,0
30.0,0.08,1024,0.9,0.00879,9.0,0.5,0.1,37.92593,-510.65,0
30.0,0.08,1024,0.9,0.00879,9.0,0.5,0.3,37.92593,-507.95,0
30.0,0.08,1024,0.9,0.00879,9.0,0.5,0.5,37.92593,-505.25,0
30.0,0.08,1024,0.9,0.00879,9.0,0.5,0.7,37.92593,-502.55,0
30.0,0.08,1024,0.9,0.00879,9.0,0.5,0.9,37.92593,-499.85,0
30.0,0.08,1024,0.9,0.00879,9.0,1.0,0.1,56.88889,-1022.2,0
30.0,0.08,1024,0.9,0.00879,9.0,1.0,0.3,56.88889,-1018.6,0
30.0,0.08,1024,0.9,0.00879,9.0,1.0,0.5,56.88889,-1015.0,0
30.0,0.08,1024,0.9,0.00879,9.0,1.0,0.7,56.88889,-1011.4,0
30.0,0.08,1024,0.9,0.00879,9.0,1.0,0.9,56.88889,-1007.8,0
30.0,0.08,1024,0.95,0.01855,19.0,0.0,0.1,0.0,1.9,1
30.0,0.08,1024,0.95,0.01855,19.0,0.0,0.3,0.0,5.7,1
30.0,0.08,1024,0.95,0.01855,19.0,0.0,0.5,0.0,9.5,1
30.0,0.08,1024,0.95,0.01855,19.0,0.0,0.7,0.0,13.3,1
30.0,0.08,1024,0.95,0.01855,19.0,0.0,0.9,0.0,17.1,1
30.0,0.08,1024,0.95,0.01855,19.0,0.1,0.1,4.89952,-100.31,0
30.0,0.08,1024,0.95,0.01855,19.0,0.1,0.3,4.89952,-96.13,0
30.0,0.08,1024,0.95,0.01855,19.0,0.1,0.5,4.89952,-91.95,0
30.0,0.08,1024,0.95,0.01855,19.0,0.1,0.7,4.89952,-87.77,0
30.0,0.08,1024,0.95,0.01855,19.0,0.1,0.9,4.89952,-83.59,0
30.0,0.08,1024,0.95,0.01855,19.0,0.25,0.1,10.77895,-253.625,0
30.0,0.08,1024,0.95,0.01855,19.0,0.25,0.3,10.77895,-248.875,0
30.0,0.08,1024,0.95,0.01855,19.0,0.25,0.5,10.77895,-244.125,0
30.0,0.08,1024,0.95,0.01855,19.0,0.25,0.7,10.77895,-239.375,0
30.0,0.08,1024,0.95,0.01855,19.0,0.25,0.9,10.77895,-234.625,0
30.0,0.08,1024,0.95,0.01855,19.0,0.5,0.1,17.96491,-509.15,0
30.0,0.08,1024,0.95,0.01855,19.0,0.5,0.3,17.96491,-503.45,0
30.0,0.08,1024,0.95,0.01855,19.0,0.5,0.5,17.96491,-497.75,0
30.0,0.08,1024,0.95,0.01855,19.0,0.5,0.7,17.96491,-492.05,0
30.0,0.08,1024,0.95,0.01855,19.0,0.5,0.9,17.96491,-486.35,0
30.0,0.08,1024,0.95,0.01855,19.0,1.0,0.1,26.94737,-1020.2,0
30.0,0.08,1024,0.95,0.01855,19.0,1.0,0.3,26.94737,-1012.6,0
30.0,0.08,1024,0.95,0.01855,19.0,1.0,0.5,26.94737,-1005.0,0
30.0,0.08,1024,0.95,0.01855,19.0,1.0,0.7,26.94737,-997.4,0
30.0,0.08,1024,0.95,0.01855,19.0,1.0,0.9,26.94737,-989.8,0
30.0,0.08,1024,0.99,0.09668,98.997,0.0,0.1,0.0,9.9,1
30.0,0.08,1024,0.99,0.09668,98.997,0.0,0.3,0.0,29.699,1
30.0,0.08,1024,0.99,0.09668,98.997,0.0,0.5,0.0,49.498,1
30.0,0.08,1024,0.99,0.09668,98.997,0.0,0.7,0.0,69.298,1
30.0,0.08,1024,0.99,0.09668,98.997,0.0,0.9,0.0,89.097,1
30.0,0.08,1024,0.99,0.09668,98.997,0.1,0.1,0.94034,-91.51,0
30.0,0.08,1024,0.99,0.09668,98.997,0.1,0.3,0.94034,-69.731,0
30.0,0.08,1024,0.99,0.09668,98.997,0.1,0.5,0.94034,-47.952,0
30.0,0.08,1024,0.99,0.09668,98.997,0.1,0.7,0.94034,-26.173,0
30.0,0.08,1024,0.99,0.09668,98.997,0.1,0.9,0.94034,-4.393,0
30.0,0.08,1024,0.99,0.09668,98.997,0.25,0.1,2.06876,-243.625,0
30.0,0.08,1024,0.99,0.09668,98.997,0.25,0.3,2.06876,-218.876,0
30.0,0.08,1024,0.99,0.09668,98.997,0.25,0.5,2.06876,-194.127,0
30.0,0.08,1024,0.99,0.09668,98.997,0.25,0.7,2.06876,-169.378,0
30.0,0.08,1024,0.99,0.09668,98.997,0.25,0.9,2.06876,-144.629,0
30.0,0.08,1024,0.99,0.09668,98.997,0.5,0.1,3.44793,-497.151,0
30.0,0.08,1024,0.99,0.09668,98.997,0.5,0.3,3.44793,-467.452,0
30.0,0.08,1024,0.99,0.09668,98.997,0.5,0.5,3.44793,-437.753,0
30.0,0.08,1024,0.99,0.09668,98.997,0.5,0.7,3.44793,-408.054,0
30.0,0.08,1024,0.99,0.09668,98.997,0.5,0.9,3.44793,-378.355,0
30.0,0.08,1024,0.99,0.09668,98.997,1.0,0.1,5.17189,-1004.201,0
30.0,0.08,1024,0.99,0.09668,98.997,1.0,0.3,5.17189,-964.602,0
30.0,0.08,1024,0.99,0.09668,98.997,1.0,0.5,5.17189,-925.003,0
30.0,0.08,1024,0.99,0.09668,98.997,1.0,0.7,5.17189,-885.405,0
30.0,0.08,1024,0.99,0.09668,98.997,1.0,0.9,5.17189,-845.806,0
