source,tokenizer,delimiter_class,has_chat_template,prefix_tokens,result_tokens,total_blocks,invalid_blocks,block_churn_frac,ctrl_invalid_blocks,ctrl_churn_frac,tmpl_churn_frac,churn_minus_ctrl,has_churn,tok_diverge_frac,first_invalid_block
claude_code,gpt2,period,False,1238,34,80,0,0.0,0,0.0,0.0,0.0,0,0.0,-1
claude_code,gpt2,json_close_brace,False,1238,34,80,0,0.0,0,0.0,0.0,0.0,0,0.0,-1
claude_code,gpt2,period,False,1236,34,80,0,0.0,0,0.0,0.0,0.0,0,0.0,-1
claude_code,gpt2,period,False,1230,34,79,0,0.0,0,0.0,0.0,0.0,0,0.0,-1
claude_code,gpt2,json_close_brace,False,1214,271,93,0,0.0,0,0.0,0.0,0.0,0,0.0,-1
claude_code,gpt2,json_close_brace,False,1188,34,77,0,0.0,0,0.0,0.0,0.0,0,0.0,-1
claude_code,gpt2,period,False,1192,34,77,0,0.0,0,0.0,0.0,0.0,0,0.0,-1
claude_code,gpt2,period,False,1191,34,77,0,0.0,0,0.0,0.0,0.0,0,0.0,-1
claude_code,gpt2,period,False,1199,34,78,0,0.0,0,0.0,0.0,0.0,0,0.0,-1
claude_code,gpt2,json_close_brace,False,1195,190,87,0,0.0,0,0.0,0.0,0.0,0,0.0,-1
claude_code,gpt2,json_close_brace,False,1221,110,84,0,0.0,0,0.0,0.0,0.0,0,0.0,-1
claude_code,gpt2,bracket_close,False,1227,116,84,8,0.09523809523809523,0,0.0,0.0,0.09523809523809523,1,0.0008149959250203231,76
claude_code,gpt2,bracket_close,False,1248,260,95,18,0.18947368421052632,0,0.0,0.0,0.18947368421052632,1,0.0008012820512820484,77
claude_code,gpt2,json_close_brace,False,1229,61,81,0,0.0,0,0.0,0.0,0.0,0,0.0,-1
claude_code,gpt2,bracket_close,False,1245,30,80,3,0.0375,0,0.0,0.0,0.0375,1,0.0008032128514056103,77
claude_code,gpt2,bracket_close,False,1246,147,88,11,0.125,0,0.0,0.0,0.125,1,0.0008025682182986049,77
claude_code,gpt2,bracket_close,False,1250,98,85,7,0.08235294117647059,0,0.0,0.0,0.08235294117647059,1,0.0008000000000000229,78
claude_code,gpt2,json_close_brace,False,1245,85,84,0,0.0,0,0.0,0.0,0.0,0,0.0,-1
claude_code,gpt2,bracket_close,False,1253,130,87,9,0.10344827586206896,0,0.0,0.0,0.10344827586206896,1,0.0007980845969672856,78
claude_code,gpt2,bracket_close,False,1256,217,93,15,0.16129032258064516,0,0.0,0.0,0.16129032258064516,1,0.0007961783439490722,78
claude_code,gpt2,json_close_brace,False,1252,55,82,0,0.0,0,0.0,0.0,0.0,0,0.0,-1
claude_code,gpt2,json_close_brace,False,1270,53,83,0,0.0,0,0.0,0.0,0.0,0,0.0,-1
claude_code,gpt2,bracket_close,False,1273,189,92,13,0.14130434782608695,0,0.0,0.0,0.14130434782608695,1,0.0007855459544383603,79
claude_code,gpt2,bracket_close,False,1265,30,81,2,0.024691358024691357,0,0.0,0.0,0.024691358024691357,1,0.0007905138339920903,79
claude_code,gpt2,json_close_brace,False,1248,149,88,0,0.0,0,0.0,0.0,0.0,0,0.0,-1
claude_code,gpt2,bracket_close,False,1258,61,83,5,0.060240963855421686,0,0.0,0.0,0.060240963855421686,1,0.0007949125596183881,78
claude_code,gpt2,bracket_close,False,1267,35,82,3,0.036585365853658534,0,0.0,0.0,0.036585365853658534,1,0.0007892659826361781,79
claude_code,gpt2,json_close_brace,False,1208,43,79,0,0.0,0,0.0,0.0,0.0,0,0.0,-1
claude_code,gpt2,bracket_close,False,1205,68,80,5,0.0625,0,0.0,0.0,0.0625,1,0.0008298755186721962,75
claude_code,gpt2,json_close_brace,False,1181,150,84,0,0.0,0,0.0,0.0,0.0,0,0.0,-1
claude_code,gpt2,bracket_close,False,1195,110,82,8,0.0975609756097561,0,0.0,0.0,0.0975609756097561,1,0.0008368200836820217,74
claude_code,gpt2,json_close_brace,False,917,5,58,0,0.0,0,0.0,0.0,0.0,0,0.0,-1
claude_code,gpt2,json_close_brace,False,344,36,24,0,0.0,0,0.0,0.0,0.0,0,0.0,-1
claude_code,gpt2,json_close_brace,False,525,95,39,0,0.0,0,0.0,0.0,0.0,0,0.0,-1
claude_code,gpt2,single_newline,False,621,95,45,0,0.0,1,0.02564102564102564,0.0,-0.02564102564102564,0,0.0,-1
claude_code,gpt2,single_newline,False,717,95,51,0,0.0,1,0.022222222222222223,0.0,-0.022222222222222223,0,0.0,-1
claude_code,gpt2,single_newline,False,813,95,57,0,0.0,1,0.0196078431372549,0.0,-0.0196078431372549,0,0.0,-1
claude_code,gpt2,json_close_brace,False,966,153,70,0,0.0,0,0.0,0.0,0.0,0,0.0,-1
claude_code,gpt2,json_close_brace,False,1215,34,79,0,0.0,0,0.0,0.0,0.0,0,0.0,-1
claude_code,gpt2,period,False,1223,123,85,9,0.10588235294117647,0,0.0,0.0,0.10588235294117647,1,0.0008176614881438837,76
claude_code,gpt2,bracket_close,False,1258,78,84,6,0.07142857142857142,0,0.0,0.0,0.07142857142857142,1,0.0007949125596183881,78
claude_code,gpt2,bracket_close,False,1290,89,87,7,0.08045977011494253,0,0.0,0.0,0.08045977011494253,1,0.0007751937984495916,80
claude_code,gpt2,json_close_brace,False,1258,96,85,0,0.0,0,0.0,0.0,0.0,0,0.0,-1
claude_code,gpt2,single_newline,False,1260,96,85,0,0.0,1,0.012658227848101266,0.0,-0.012658227848101266,0,0.0,-1
claude_code,gpt2,json_close_brace,False,1230,96,83,0,0.0,0,0.0,0.0,0.0,0,0.0,-1
claude_code,gpt2,json_close_brace,False,1221,96,83,0,0.0,0,0.0,0.0,0.0,0,0.0,-1
claude_code,gpt2,json_close_brace,False,1239,93,84,0,0.0,0,0.0,0.0,0.0,0,0.0,-1
claude_code,gpt2,bracket_close,False,1234,124,85,8,0.09411764705882353,0,0.0,0.0,0.09411764705882353,1,0.0008103727714748876,77
claude_code,gpt2,bracket_close,False,1242,41,81,4,0.04938271604938271,0,0.0,0.0,0.04938271604938271,1,0.0008051529790660261,77
claude_code,gpt2,json_close_brace,False,1253,34,81,0,0.0,0,0.0,0.0,0.0,0,0.0,-1
claude_code,gpt2,period,False,1260,34,81,0,0.0,0,0.0,0.0,0.0,0,0.0,-1
claude_code,gpt2,period,False,1253,34,81,0,0.0,0,0.0,0.0,0.0,0,0.0,-1
claude_code,gpt2,json_close_brace,False,1225,34,79,0,0.0,0,0.0,0.0,0.0,0,0.0,-1
claude_code,gpt2,period,False,1213,34,78,0,0.0,0,0.0,0.0,0.0,0,0.0,-1
claude_code,gpt2,period,False,1224,34,79,0,0.0,0,0.0,0.0,0.0,0,0.0,-1
claude_code,gpt2,json_close_brace,False,1219,1919,197,0,0.0,0,0.0,0.0,0.0,0,0.0,-1
claude_code,gpt2,json_close_brace,False,1473,6,93,0,0.0,0,0.0,0.0,0.0,0,0.0,-1
claude_code,gpt2,json_close_brace,False,1486,8,94,0,0.0,0,0.0,0.0,0.0,0,0.0,-1
claude_code,gpt2,json_close_brace,False,1486,8,94,0,0.0,0,0.0,0.0,0.0,0,0.0,-1
claude_code,gpt2,json_close_brace,False,1491,3,94,0,0.0,0,0.0,0.0,0.0,0,0.0,-1
claude_code,gpt2,json_close_brace,False,1456,41,94,0,0.0,0,0.0,0.0,0.0,0,0.0,-1
claude_code,gpt2,quote,False,1445,44,94,0,0.0,0,0.0,0.0,0.0,0,0.0,-1
claude_code,gpt2,json_close_brace,False,1435,3,90,0,0.0,0,0.0,0.0,0.0,0,0.0,-1
claude_code,gpt2,json_close_brace,False,1442,3,91,0,0.0,0,0.0,0.0,0.0,0,0.0,-1
claude_code,gpt2,json_close_brace,False,1446,3,91,0,0.0,0,0.0,0.0,0.0,0,0.0,-1
claude_code,gpt2,json_close_brace,False,1454,3,92,0,0.0,0,0.0,0.0,0.0,0,0.0,-1
claude_code,gpt2,json_close_brace,False,1466,1428,181,0,0.0,0,0.0,0.0,0.0,0,0.0,-1
claude_code,gpt2,json_close_brace,False,1013,2182,200,0,0.0,0,0.0,0.0,0.0,0,0.0,-1
claude_code,gpt2,json_close_brace,False,981,1336,145,0,0.0,0,0.0,0.0,0.0,0,0.0,-1
claude_code,gpt2,json_close_brace,False,888,192,68,0,0.0,0,0.0,0.0,0.0,0,0.0,-1
claude_code,gpt2,bracket_close,False,965,120,68,8,0.11764705882352941,0,0.0,0.0,0.11764705882352941,1,0.0010362694300518616,60
claude_code,gpt2,bracket_close,False,1008,128,71,9,0.1267605633802817,0,0.0,0.0,0.1267605633802817,1,0.0009920634920634885,62
claude_code,gpt2,json_close_brace,False,1190,761,122,0,0.0,0,0.0,0.0,0.0,0,0.0,-1
claude_code,gpt2,json_close_brace,False,919,2369,206,0,0.0,0,0.0,0.0,0.0,0,0.0,-1
claude_code,gpt2,json_close_brace,False,1206,1422,165,0,0.0,0,0.0,0.0,0.0,0,0.0,-1
claude_code,gpt2,json_close_brace,False,957,134,69,0,0.0,0,0.0,0.0,0.0,0,0.0,-1
claude_code,gpt2,bracket_close,False,1003,158,73,11,0.1506849315068493,0,0.0,0.0,0.1506849315068493,1,0.0009970089730807485,62
claude_code,gpt2,bracket_close,False,1072,47,70,4,0.05714285714285714,0,0.0,0.0,0.05714285714285714,1,0.000932835820895539,66
claude_code,gpt2,json_close_brace,False,1229,493,108,0,0.0,0,0.0,0.0,0.0,0,0.0,-1
claude_code,gpt2,json_close_brace,False,1293,11255,785,0,0.0,0,0.0,0.0,0.0,0,0.0,-1
claude_code,gpt2,json_close_brace,False,1233,134,86,0,0.0,0,0.0,0.0,0.0,0,0.0,-1
claude_code,gpt2,bracket_close,False,1260,278,97,19,0.1958762886597938,0,0.0,0.0,0.1958762886597938,1,0.0007936507936507908,78
claude_code,gpt2,bracket_close,False,1320,157,93,11,0.11827956989247312,0,0.0,0.0,0.11827956989247312,1,0.0007575757575757347,82
claude_code,gpt2,json_close_brace,False,1230,2810,253,0,0.0,0,0.0,0.0,0.0,0,0.0,-1
claude_code,gpt2,json_close_brace,False,1723,671,150,0,0.0,0,0.0,0.0,0.0,0,0.0,-1
claude_code,gpt2,json_close_brace,False,1048,1038,131,0,0.0,0,0.0,0.0,0.0,0,0.0,-1
claude_code,gpt2,json_close_brace,False,914,34,60,0,0.0,0,0.0,0.0,0.0,0,0.0,-1
claude_code,gpt2,period,False,912,272,74,18,0.24324324324324326,0,0.0,0.0,0.24324324324324326,1,0.0010964912280702066,56
claude_code,gpt2,bracket_close,False,1031,40,67,3,0.04477611940298507,0,0.0,0.0,0.04477611940298507,1,0.0009699321047527132,64
claude_code,gpt2,json_close_brace,False,1191,932,133,0,0.0,0,0.0,0.0,0.0,0,0.0,-1
claude_code,gpt2,json_close_brace,False,1385,145,96,0,0.0,0,0.0,0.0,0.0,0,0.0,-1
claude_code,gpt2,bracket_close,False,1393,120,95,8,0.08421052631578947,0,0.0,0.0,0.08421052631578947,1,0.000717875089734421,87
claude_code,gpt2,json_close_brace,False,1398,940,147,0,0.0,0,0.0,0.0,0.0,0,0.0,-1
claude_code,gpt2,json_close_brace,False,1048,129,74,0,0.0,0,0.0,0.0,0.0,0,0.0,-1
claude_code,gpt2,bracket_close,False,1094,72,73,5,0.0684931506849315,0,0.0,0.0,0.0684931506849315,1,0.000914076782449702,68
claude_code,gpt2,json_close_brace,False,1231,486,108,0,0.0,0,0.0,0.0,0.0,0,0.0,-1
claude_code,gpt2,json_close_brace,False,1119,998,133,0,0.0,0,0.0,0.0,0.0,0,0.0,-1
claude_code,gpt2,json_close_brace,False,839,249,68,0,0.0,0,0.0,0.0,0.0,0,0.0,-1
claude_code,gpt2,bracket_close,False,960,78,65,6,0.09230769230769231,0,0.0,0.0,0.09230769230769231,1,0.0010416666666667185,59
claude_code,gpt2,json_close_brace,False,1085,8,69,0,0.0,0,0.0,0.0,0.0,0,0.0,-1
claude_code,gpt2,json_close_brace,False,1166,2500,230,0,0.0,0,0.0,0.0,0.0,0,0.0,-1
claude_code,gpt2,json_close_brace,False,1657,1261,183,0,0.0,0,0.0,0.0,0.0,0,0.0,-1
claude_code,gpt2,json_close_brace,False,1258,105,86,0,0.0,0,0.0,0.0,0.0,0,0.0,-1
claude_code,gpt2,bracket_close,False,1248,41,81,4,0.04938271604938271,0,0.0,0.0,0.04938271604938271,1,0.0008012820512820484,77
claude_code,gpt2,json_close_brace,False,1339,658,125,0,0.0,0,0.0,0.0,0.0,0,0.0,-1
claude_code,gpt2,json_close_brace,False,907,581,93,0,0.0,0,0.0,0.0,0.0,0,0.0,-1
claude_code,gpt2,json_close_brace,False,1059,962,127,0,0.0,0,0.0,0.0,0.0,0,0.0,-1
claude_code,gpt2,json_close_brace,False,1178,537,108,0,0.0,0,0.0,0.0,0.0,0,0.0,-1
claude_code,gpt2,json_close_brace,False,1201,449,104,0,0.0,0,0.0,0.0,0.0,0,0.0,-1
claude_code,gpt2,json_close_brace,False,1206,912,133,0,0.0,0,0.0,0.0,0.0,0,0.0,-1
claude_code,gpt2,json_close_brace,False,960,5,61,0,0.0,0,0.0,0.0,0.0,0,0.0,-1
claude_code,gpt2,json_close_brace,False,1130,34,73,0,0.0,0,0.0,0.0,0.0,0,0.0,-1
claude_code,gpt2,json_close_brace,False,1143,135,80,0,0.0,0,0.0,0.0,0.0,0,0.0,-1
claude_code,gpt2,json_close_brace,False,1176,52,77,0,0.0,0,0.0,0.0,0.0,0,0.0,-1
claude_code,gpt2,json_close_brace,False,1192,128,83,0,0.0,0,0.0,0.0,0.0,0,0.0,-1
claude_code,gpt2,json_close_brace,False,1219,179,88,0,0.0,0,0.0,0.0,0.0,0,0.0,-1
claude_code,gpt2,json_close_brace,False,1264,211,93,0,0.0,0,0.0,0.0,0.0,0,0.0,-1
claude_code,gpt2,json_close_brace,False,1263,134,88,0,0.0,0,0.0,0.0,0.0,0,0.0,-1
claude_code,gpt2,json_close_brace,False,1283,153,90,0,0.0,0,0.0,0.0,0.0,0,0.0,-1
claude_code,gpt2,json_close_brace,False,1276,157,90,0,0.0,0,0.0,0.0,0.0,0,0.0,-1
claude_code,gpt2,json_close_brace,False,1263,71,84,0,0.0,0,0.0,0.0,0.0,0,0.0,-1
claude_code,gpt2,json_close_brace,False,1257,37,81,0,0.0,0,0.0,0.0,0.0,0,0.0,-1
claude_code,gpt2,json_close_brace,False,1261,47,82,0,0.0,0,0.0,0.0,0.0,0,0.0,-1
claude_code,gpt2,json_close_brace,False,1257,158,89,0,0.0,0,0.0,0.0,0.0,0,0.0,-1
claude_code,gpt2,json_close_brace,False,1252,131,87,0,0.0,0,0.0,0.0,0.0,0,0.0,-1
claude_code,gpt2,json_close_brace,False,1257,198,91,0,0.0,0,0.0,0.0,0.0,0,0.0,-1
claude_code,gpt2,json_close_brace,False,1237,97,84,0,0.0,0,0.0,0.0,0.0,0,0.0,-1
claude_code,gpt2,json_close_brace,False,1245,98,84,0,0.0,0,0.0,0.0,0.0,0,0.0,-1
claude_code,gpt2,json_close_brace,False,1262,86,85,0,0.0,0,0.0,0.0,0.0,0,0.0,-1
claude_code,gpt2,json_close_brace,False,1254,234,93,0,0.0,0,0.0,0.0,0.0,0,0.0,-1
claude_code,gpt2,json_close_brace,False,1261,104,86,0,0.0,0,0.0,0.0,0.0,0,0.0,-1
claude_code,gpt2,json_close_brace,False,1253,164,89,0,0.0,0,0.0,0.0,0.0,0,0.0,-1
claude_code,gpt2,json_close_brace,False,1271,135,88,0,0.0,0,0.0,0.0,0.0,0,0.0,-1
claude_code,gpt2,json_close_brace,False,1279,205,93,0,0.0,0,0.0,0.0,0.0,0,0.0,-1
claude_code,gpt2,json_close_brace,False,1263,29,81,0,0.0,0,0.0,0.0,0.0,0,0.0,-1
claude_code,gpt2,json_close_brace,False,1257,56,83,0,0.0,0,0.0,0.0,0.0,0,0.0,-1
claude_code,gpt2,json_close_brace,False,1266,91,85,0,0.0,0,0.0,0.0,0.0,0,0.0,-1
claude_code,gpt2,json_close_brace,False,1270,279,97,0,0.0,0,0.0,0.0,0.0,0,0.0,-1
claude_code,gpt2,json_close_brace,False,1259,50,82,0,0.0,0,0.0,0.0,0.0,0,0.0,-1
claude_code,gpt2,json_close_brace,False,1242,214,91,0,0.0,0,0.0,0.0,0.0,0,0.0,-1
claude_code,gpt2,json_close_brace,False,1233,40,80,0,0.0,0,0.0,0.0,0.0,0,0.0,-1
claude_code,gpt2,json_close_brace,False,1231,117,85,0,0.0,0,0.0,0.0,0.0,0,0.0,-1
claude_code,gpt2,json_close_brace,False,1225,52,80,0,0.0,0,0.0,0.0,0.0,0,0.0,-1
claude_code,gpt2,json_close_brace,False,1221,231,91,0,0.0,0,0.0,0.0,0.0,0,0.0,-1
claude_code,gpt2,json_close_brace,False,1225,155,87,0,0.0,0,0.0,0.0,0.0,0,0.0,-1
claude_code,gpt2,json_close_brace,False,1049,3147,263,0,0.0,0,0.0,0.0,0.0,0,0.0,-1
claude_code,gpt2,angle_bracket,False,1295,4400,356,0,0.0,0,0.0,0.773109243697479,0.0,0,0.0,-1
claude_code,gpt2,json_close_brace,False,983,61,66,0,0.0,0,0.0,0.0,0.0,0,0.0,-1
claude_code,gpt2,json_close_brace,False,255,5,17,0,0.0,0,0.0,0.0,0.0,0,0.0,-1
claude_code,gpt2,json_close_brace,False,347,1919,142,0,0.0,0,0.0,0.0,0.0,0,0.0,-1
claude_code,gpt2,json_close_brace,False,1477,17,94,0,0.0,0,0.0,0.0,0.0,0,0.0,-1
claude_code,gpt2,json_close_brace,False,1444,95,97,0,0.0,0,0.0,0.0,0.0,0,0.0,-1
claude_code,gpt2,json_close_brace,False,1460,18,93,0,0.0,0,0.0,0.0,0.0,0,0.0,-1
claude_code,gpt2,json_close_brace,False,1437,1,90,0,0.0,0,0.0,0.0,0.0,0,0.0,-1
claude_code,gpt2,json_close_brace,False,1445,8,91,0,0.0,0,0.0,0.0,0.0,0,0.0,-1
claude_code,gpt2,json_close_brace,False,1452,8,92,0,0.0,0,0.0,0.0,0.0,0,0.0,-1
claude_code,gpt2,json_close_brace,False,1416,96,95,0,0.0,0,0.0,0.0,0.0,0,0.0,-1
claude_code,gpt2,json_close_brace,False,1422,83,95,0,0.0,0,0.0,0.0,0.0,0,0.0,-1
claude_code,gpt2,json_close_brace,False,1423,204,102,0,0.0,0,0.0,0.0,0.0,0,0.0,-1
claude_code,gpt2,json_close_brace,False,1319,192,95,0,0.0,0,0.0,0.0,0.0,0,0.0,-1
claude_code,gpt2,json_close_brace,False,1285,51,84,0,0.0,0,0.0,0.0,0.0,0,0.0,-1
claude_code,gpt2,json_close_brace,False,1285,100,87,0,0.0,0,0.0,0.0,0.0,0,0.0,-1
claude_code,gpt2,json_close_brace,False,1258,101,85,0,0.0,0,0.0,0.0,0.0,0,0.0,-1
claude_code,gpt2,json_close_brace,False,1237,45,81,0,0.0,0,0.0,0.0,0.0,0,0.0,-1
claude_code,gpt2,json_close_brace,False,1243,73,83,0,0.0,0,0.0,0.0,0.0,0,0.0,-1
claude_code,gpt2,json_close_brace,False,1233,76,82,0,0.0,0,0.0,0.0,0.0,0,0.0,-1
claude_code,gpt2,json_close_brace,False,1255,242,94,0,0.0,0,0.0,0.0,0.0,0,0.0,-1
claude_code,gpt2,json_close_brace,False,1261,60,83,0,0.0,0,0.0,0.0,0.0,0,0.0,-1
claude_code,gpt2,json_close_brace,False,1259,49,82,0,0.0,0,0.0,0.0,0.0,0,0.0,-1
claude_code,gpt2,json_close_brace,False,1268,84,85,0,0.0,0,0.0,0.0,0.0,0,0.0,-1
claude_code,gpt2,json_close_brace,False,1279,270,97,0,0.0,0,0.0,0.0,0.0,0,0.0,-1
claude_code,gpt2,json_close_brace,False,1290,162,91,0,0.0,0,0.0,0.0,0.0,0,0.0,-1
claude_code,gpt2,json_close_brace,False,1253,222,93,0,0.0,0,0.0,0.0,0.0,0,0.0,-1
claude_code,gpt2,json_close_brace,False,1251,105,85,0,0.0,0,0.0,0.0,0.0,0,0.0,-1
claude_code,gpt2,json_close_brace,False,1263,147,89,0,0.0,0,0.0,0.0,0.0,0,0.0,-1
claude_code,gpt2,json_close_brace,False,1241,35,80,0,0.0,0,0.0,0.0,0.0,0,0.0,-1
claude_code,gpt2,json_close_brace,False,1253,129,87,0,0.0,0,0.0,0.0,0.0,0,0.0,-1
claude_code,gpt2,json_close_brace,False,1240,76,83,0,0.0,0,0.0,0.0,0.0,0,0.0,-1
claude_code,gpt2,json_close_brace,False,1242,74,83,0,0.0,0,0.0,0.0,0.0,0,0.0,-1
claude_code,gpt2,json_close_brace,False,1251,94,85,0,0.0,0,0.0,0.0,0.0,0,0.0,-1
claude_code,gpt2,json_close_brace,False,1264,164,90,0,0.0,0,0.0,0.0,0.0,0,0.0,-1
claude_code,gpt2,json_close_brace,False,1278,144,89,0,0.0,0,0.0,0.0,0.0,0,0.0,-1
claude_code,gpt2,json_close_brace,False,1290,219,95,0,0.0,0,0.0,0.0,0.0,0,0.0,-1
claude_code,gpt2,json_close_brace,False,1286,251,97,0,0.0,0,0.0,0.0,0.0,0,0.0,-1
claude_code,gpt2,json_close_brace,False,1302,133,90,0,0.0,0,0.0,0.0,0.0,0,0.0,-1
claude_code,gpt2,json_close_brace,False,1312,181,94,0,0.0,0,0.0,0.0,0.0,0,0.0,-1
claude_code,gpt2,json_close_brace,False,1308,73,87,0,0.0,0,0.0,0.0,0.0,0,0.0,-1
claude_code,gpt2,json_close_brace,False,1321,165,93,0,0.0,0,0.0,0.0,0.0,0,0.0,-1
claude_code,gpt2,json_close_brace,False,1324,147,92,0,0.0,0,0.0,0.0,0.0,0,0.0,-1
claude_code,gpt2,json_close_brace,False,1329,66,88,0,0.0,0,0.0,0.0,0.0,0,0.0,-1
claude_code,gpt2,json_close_brace,False,1332,79,89,0,0.0,0,0.0,0.0,0.0,0,0.0,-1
claude_code,gpt2,json_close_brace,False,1324,69,88,0,0.0,0,0.0,0.0,0.0,0,0.0,-1
claude_code,gpt2,json_close_brace,False,1317,107,89,0,0.0,0,0.0,0.0,0.0,0,0.0,-1
claude_code,gpt2,json_close_brace,False,1297,257,98,0,0.0,0,0.0,0.0,0.0,0,0.0,-1
claude_code,gpt2,json_close_brace,False,1336,115,91,0,0.0,0,0.0,0.0,0.0,0,0.0,-1
claude_code,gpt2,json_close_brace,False,1354,267,102,0,0.0,0,0.0,0.0,0.0,0,0.0,-1
claude_code,gpt2,json_close_brace,False,1364,227,100,0,0.0,0,0.0,0.0,0.0,0,0.0,-1
claude_code,gpt2,json_close_brace,False,1367,258,102,0,0.0,0,0.0,0.0,0.0,0,0.0,-1
claude_code,gpt2,json_close_brace,False,1348,211,98,0,0.0,0,0.0,0.0,0.0,0,0.0,-1
claude_code,gpt2,json_close_brace,False,1329,3,84,0,0.0,0,0.0,0.0,0.0,0,0.0,-1
claude_code,gpt2,json_close_brace,False,1334,144,93,0,0.0,0,0.0,0.0,0.0,0,0.0,-1
claude_code,gpt2,json_close_brace,False,1360,165,96,0,0.0,0,0.0,0.0,0.0,0,0.0,-1
claude_code,gpt2,json_close_brace,False,1336,100,90,0,0.0,0,0.0,0.0,0.0,0,0.0,-1
claude_code,gpt2,json_close_brace,False,1356,59,89,0,0.0,0,0.0,0.0,0.0,0,0.0,-1
claude_code,gpt2,json_close_brace,False,1350,257,101,0,0.0,0,0.0,0.0,0.0,0,0.0,-1
claude_code,gpt2,json_close_brace,False,1420,5,90,0,0.0,0,0.0,0.0,0.0,0,0.0,-1
claude_code,gpt2,json_close_brace,False,1386,199,100,0,0.0,0,0.0,0.0,0.0,0,0.0,-1
claude_code,gpt2,json_close_brace,False,1280,215,94,0,0.0,0,0.0,0.0,0.0,0,0.0,-1
claude_code,gpt2,json_close_brace,False,1308,180,93,0,0.0,0,0.0,0.0,0.0,0,0.0,-1
claude_code,gpt2,json_close_brace,False,1334,205,97,0,0.0,0,0.0,0.0,0.0,0,0.0,-1
claude_code,gpt2,json_close_brace,False,1344,322,105,0,0.0,0,0.0,0.0,0.0,0,0.0,-1
claude_code,gpt2,json_close_brace,False,1369,198,98,0,0.0,0,0.0,0.0,0.0,0,0.0,-1
claude_code,gpt2,json_close_brace,False,1378,100,93,0,0.0,0,0.0,0.0,0.0,0,0.0,-1
claude_code,gpt2,json_close_brace,False,1372,46,89,0,0.0,0,0.0,0.0,0.0,0,0.0,-1
claude_code,gpt2,json_close_brace,False,1376,103,93,0,0.0,0,0.0,0.0,0.0,0,0.0,-1
claude_code,gpt2,json_close_brace,False,1378,94,92,0,0.0,0,0.0,0.0,0.0,0,0.0,-1
claude_code,gpt2,json_close_brace,False,1377,230,101,0,0.0,0,0.0,0.0,0.0,0,0.0,-1
claude_code,gpt2,json_close_brace,False,1340,92,90,0,0.0,0,0.0,0.0,0.0,0,0.0,-1
claude_code,gpt2,json_close_brace,False,1304,221,96,0,0.0,0,0.0,0.0,0.0,0,0.0,-1
claude_code,gpt2,json_close_brace,False,1329,217,97,0,0.0,0,0.0,0.0,0.0,0,0.0,-1
claude_code,gpt2,json_close_brace,False,1319,239,98,0,0.0,0,0.0,0.0,0.0,0,0.0,-1
claude_code,gpt2,json_close_brace,False,1328,209,97,0,0.0,0,0.0,0.0,0.0,0,0.0,-1
claude_code,gpt2,json_close_brace,False,1310,101,89,0,0.0,0,0.0,0.0,0.0,0,0.0,-1
claude_code,gpt2,json_close_brace,False,1298,72,86,0,0.0,0,0.0,0.0,0.0,0,0.0,-1
claude_code,gpt2,json_close_brace,False,1315,121,90,0,0.0,0,0.0,0.0,0.0,0,0.0,-1
claude_code,gpt2,json_close_brace,False,1315,41,85,0,0.0,0,0.0,0.0,0.0,0,0.0,-1
claude_code,gpt2,json_close_brace,False,300,1919,139,0,0.0,0,0.0,0.0,0.0,0,0.0,-1
claude_code,gpt2,json_close_brace,False,1478,36,95,0,0.0,0,0.0,0.0,0.0,0,0.0,-1
claude_code,gpt2,json_close_brace,False,1445,95,97,0,0.0,0,0.0,0.0,0.0,0,0.0,-1
claude_code,gpt2,json_close_brace,False,1380,95,93,0,0.0,0,0.0,0.0,0.0,0,0.0,-1
claude_code,gpt2,json_close_brace,False,1371,95,92,0,0.0,0,0.0,0.0,0.0,0,0.0,-1
claude_code,gpt2,single_newline,False,1370,95,92,0,0.0,1,0.011627906976744186,0.0,-0.011627906976744186,0,0.0,-1
claude_code,gpt2,single_newline,False,1383,95,93,0,0.0,1,0.011494252873563218,0.0,-0.011494252873563218,0,0.0,-1
claude_code,gpt2,single_newline,False,1401,95,94,0,0.0,1,0.011363636363636364,0.0,-0.011363636363636364,0,0.0,-1
claude_code,gpt2,json_close_brace,False,1408,34,91,0,0.0,0,0.0,0.0,0.0,0,0.0,-1
claude_code,gpt2,json_close_brace,False,1305,115,89,0,0.0,0,0.0,0.0,0.0,0,0.0,-1
claude_code,gpt2,json_close_brace,False,1286,50,84,0,0.0,0,0.0,0.0,0.0,0,0.0,-1
claude_code,gpt2,bracket_close,False,1299,41,84,3,0.03571428571428571,0,0.0,0.0,0.03571428571428571,1,0.0007698229407235857,81
claude_code,gpt2,bracket_close,False,1286,52,84,4,0.047619047619047616,0,0.0,0.0,0.047619047619047616,1,0.0007776049766718973,80
claude_code,gpt2,bracket_close,False,1293,98,87,7,0.08045977011494253,0,0.0,0.0,0.08045977011494253,1,0.0007733952049496784,80
claude_code,gpt2,bracket_close,False,1315,36,85,3,0.03529411764705882,0,0.0,0.0,0.03529411764705882,1,0.0007604562737643095,82
claude_code,gpt2,json_close_brace,False,1275,96,86,0,0.0,0,0.0,0.0,0.0,0,0.0,-1
claude_code,gpt2,json_close_brace,False,1238,96,84,0,0.0,0,0.0,0.0,0.0,0,0.0,-1
claude_code,gpt2,json_close_brace,False,1223,96,83,0,0.0,0,0.0,0.0,0.0,0,0.0,-1
